@relation bigger_thanfull
@ATTRIBUTE d1 REAL
@ATTRIBUTE h2_1 REAL
@ATTRIBUTE H3_1 REAL
@ATTRIBUTE l1 REAL
@ATTRIBUTE p1 REAL
@ATTRIBUTE d2 REAL
@ATTRIBUTE h2_2 REAL
@ATTRIBUTE H3_2 REAL
@ATTRIBUTE l2 REAL
@ATTRIBUTE p2 REAL
@ATTRIBUTE d3 REAL
@ATTRIBUTE h2_3 REAL
@ATTRIBUTE H3_3 REAL
@ATTRIBUTE l3 REAL
@ATTRIBUTE p3 REAL
@ATTRIBUTE d4 REAL
@ATTRIBUTE h2_4 REAL
@ATTRIBUTE H3_4 REAL
@ATTRIBUTE l4 REAL
@ATTRIBUTE p4 REAL
@ATTRIBUTE d5 REAL
@ATTRIBUTE h2_5 REAL
@ATTRIBUTE H3_5 REAL
@ATTRIBUTE l5 REAL
@ATTRIBUTE p5 REAL
@ATTRIBUTE d6 REAL
@ATTRIBUTE h2_6 REAL
@ATTRIBUTE H3_6 REAL
@ATTRIBUTE l6 REAL
@ATTRIBUTE p6 REAL
@ATTRIBUTE d7 REAL
@ATTRIBUTE h2_7 REAL
@ATTRIBUTE H3_7 REAL
@ATTRIBUTE l7 REAL
@ATTRIBUTE p7 REAL
@ATTRIBUTE d8 REAL
@ATTRIBUTE h2_8 REAL
@ATTRIBUTE H3_8 REAL
@ATTRIBUTE l8 REAL
@ATTRIBUTE p8 REAL
@ATTRIBUTE d9 REAL
@ATTRIBUTE h2_9 REAL
@ATTRIBUTE H3_9 REAL
@ATTRIBUTE l9 REAL
@ATTRIBUTE p9 REAL
@ATTRIBUTE d10 REAL
@ATTRIBUTE h2_10 REAL
@ATTRIBUTE H3_10 REAL
@ATTRIBUTE l10 REAL
@ATTRIBUTE p10 REAL
@attribute class {cancer, normal}
@data
5.376453128864704,6.164214288238174,-0.17249090711056173,226.6992332426416,505.5191689339599,5.373626373626373,6.158707284971803,-0.17205433531065986,225.28021978021977,503.5799200799201,5.3422677703324135,6.195050147868489,-0.1792867893788938,204.45867822887925,455.47365654973066,5.0620567375886525,6.6259170241693175,-0.18634043299751843,147.2836879432624,322.8436170212766,5.06601607347876,5.91964694515892,-0.1723681854428928,132.8817451205511,272.1251435132032,4.244590780809031,7.175130983343479,-0.16322467468862925,60.25587958607714,170.9689557855127,4.016885553470919,5.9438099516423115,-0.16578872345046486,44.81613508442777,130.47279549718573,3.9482758620689653,4.8143588827347985,-0.14266038014534604,32.43103448275862,96.2448275862069,3.6459016393442623,4.62204486626402,-0.10618055613361163,19.386885245901638,57.442622950819676,3.4742268041237114,4.675017360183751,0.02032360268331905,13.31958762886598,35.63917525773196,cancer
5.328607594936709,6.188188121874104,-0.17482512384699705,224.6081012658228,499.68784810126584,5.302331639963527,6.188886655679821,-0.17537789568286177,215.32095870782857,484.8203725413573,5.2633879781420765,6.213216032528556,-0.17754753721483463,198.8535519125683,451.2254098360656,5.118713017751479,6.462965564581525,-0.1939502325467386,137.9064349112426,300.4556213017751,4.2783613445378155,6.758336313248703,-0.15394554581765751,69.65651260504201,202.88760504201682,4.050222762251924,7.483366844495734,-0.16208049820413156,43.66828675577157,131.70514378290807,3.8340348767288033,7.349818698609866,-0.14181143647767955,30.098015634395672,94.48466626578472,3.92434988179669,6.5486619944885085,-0.1240581315719943,24.26241134751773,75.46808510638297,4.133580705009276,5.5482340283189995,-0.10069566593635426,22.009276437847866,68.6938775510204,3.538961038961039,6.982296205423241,-0.052352259734197444,15.467532467532468,41.48051948051948,cancer
5.372226988601544,6.196230706567717,-0.17394273044455721,225.9942394901336,503.8492462311558,5.375819824279174,6.198419223187014,-0.17579810203316482,222.7507734191313,495.9032297982923,5.360808709175739,6.184956560624126,-0.175101932424312,211.5909797822706,470.6365992742354,4.9337966985230235,6.416222613392957,-0.17392170973592508,153.93483927019983,351.54821894005215,4.845077338571078,6.4932086667821105,-0.16393317922002815,119.06187085686227,249.2246501350356,4.131104267487902,6.883840770093505,-0.16802619416958514,53.76286845578531,154.78750549934009,4.091040462427745,8.438616729151255,-0.16832728937167435,34.316473988439306,93.63294797687861,3.4466666666666668,7.352877017250973,-0.15865109964778337,20.123333333333335,54.833333333333336,3.7080745341614905,5.554904123372226,-0.18910509481685697,19.788819875776397,49.440993788819874,2.807017543859649,3.43734335839599,-0.06726964386659129,9.24561403508772,20.42105263157895,cancer
5.381769174222004,6.187294680105634,-0.17280391089843325,228.0210732663563,508.5028179367802,5.379651378415132,6.189116895506824,-0.17371346438450863,225.4326863641983,503.09828161701074,5.344944112295295,6.150597241673256,-0.1721299851822019,215.02573433844555,480.5734338445542,5.068637803590285,6.362804288872156,-0.18165896401326923,144.85286870820133,312.9186906019007,4.426966292134831,6.750264563443335,-0.158847368486809,74.62546816479401,204.70815326995103,4.435690555291885,7.010186728902122,-0.17829549581958268,48.649738965353585,136.9387755102041,3.763440860215054,8.911746082758015,-0.14428055536680454,27.20136852394917,74.12903225806451,3.697872340425532,8.19972780474527,-0.09550092040192797,18.22127659574468,47.85957446808511,3.567099567099567,6.34300771692076,-0.026773719162222365,13.034632034632034,31.818181818181817,4.193548387096774,3.9683975872016783,-0.07786552454344259,14.338709677419354,31.322580645161292,cancer
5.474168179068361,6.1233711594806355,-0.17664573009857965,233.36878402903812,508.6838475499093,5.48074564630856,6.105747598036221,-0.17709002930571283,231.84253127299485,505.0708854549914,5.358134660728321,6.10710429916622,-0.1726601497385087,215.05239717055278,475.1495939219282,5.15590237423211,6.35259293046532,-0.19347965838571451,154.78216835464053,326.00796945044,4.994900324524803,6.840000812628767,-0.175706659729909,113.56699119146964,227.3064441353732,4.187714612743227,7.020852130909769,-0.14313913480295914,57.06714994276994,163.77718428080885,4.018637157833431,6.599058095854835,-0.13729977964437926,42.92195690157251,129.94292370413513,3.8741396263520156,7.049508745035189,-0.15699069503429686,27.267453294001967,78.19075712881023,3.8560490045941807,7.030336624733415,-0.11823682825911329,20.00459418070444,51.87136294027565,3.6847826086956523,6.839592465347708,-0.08897283042124002,16.10326086956522,35.04891304347826,cancer
5.32018590629318,6.175107165017399,-0.17243498435235788,226.73998241426958,506.21077754051,5.335064935064935,6.1696932811311305,-0.1747309132557085,218.7716883116883,488.84493506493504,5.246308163833937,6.178379566347143,-0.171890708477654,203.06993591529675,462.098913346336,5.03690623344517,6.337675141637454,-0.1797383244745019,143.28359526752604,319.03937842133143,4.372104607721046,6.651062253470264,-0.15005885065871635,84.82415940224159,236.50510585305105,4.004752475247525,6.766216754797508,-0.1608503329130286,51.88633663366337,149.95009900990098,3.6790945406125166,8.877446992728327,-0.14117226308472916,33.28894806924101,95.95872170439414,3.5789473684210527,7.5327836335424,-0.12765602344610016,26.603583426651735,74.84434490481523,3.642570281124498,6.061372249561627,-0.13351732626624893,23.048192771084338,64.18072289156626,3.933147632311978,6.020510107218998,-0.14703026192286398,21.618384401114206,58.08356545961003,cancer
5.314559919181715,6.1839478470460625,-0.17386338765314108,223.02828639979796,497.41356231847453,5.316312056737589,6.194354013244469,-0.17724353058004405,216.60644745325595,482.62927143778205,5.281486579490709,6.189899600098232,-0.17758408055447847,198.38719889883,443.8810736407433,4.995128991520837,6.504677937711223,-0.18628703556426593,139.72163088580191,312.3041674183655,4.406937613253947,6.936438100756181,-0.15530600793682836,83.5881439295884,231.03080507377686,4.168539325842697,7.730405404072096,-0.17684165884819078,57.587078651685395,164.3433988764045,3.845154304277206,8.063380574982945,-0.20136618908949291,39.15376285868977,118.79696805630752,3.4972677595628414,5.297235850185473,-0.2160700670700854,28.107468123861565,90.82695810564663,3.8953846153846152,5.347768281101614,-0.12778382749155542,21.196923076923078,56.652307692307694,4.026315789473684,4.536598117811084,-0.0666119404712755,14.710526315789474,33.80263157894737,cancer
5.450800347437648,6.180463201535733,-0.18223802210820866,220.37361955577614,490.225834470778,5.454246713852376,6.202571543200716,-0.1853076933608175,212.96612740141558,475.6092012133468,5.249136382478928,6.249282581610853,-0.1783732989694559,194.30357883100731,444.3100732347658,4.924521216672925,6.388681056170545,-0.17472741183778354,137.39466766804355,309.27600450619605,4.14081524616199,6.6859612379012985,-0.14155419696412172,78.49867654843833,226.82265749073585,3.9893170545593284,6.764958890464859,-0.15569804170580828,53.20450209843571,159.53758107592523,3.712392312789927,7.623902913201603,-0.16846509404687637,33.094102054340624,101.49635520212061,3.746253746253746,8.157714285714286,-0.1888174963747328,27.73126873126873,81.13086913086913,3.409181636726547,5.037572854291417,-0.1868418929012955,24.24550898203593,76.9940119760479,3.234042553191489,5.065503546099291,-0.17276716625238325,21.06382978723404,66.5,cancer
5.378361630933201,6.216615884820395,-0.1752152853693586,224.7062833064816,501.9154789936795,5.388400702987698,6.208650260153045,-0.17611912719123424,223.31810193321616,496.5274918403214,5.261461223411283,6.244960947025212,-0.17664594570430533,213.31919672347735,482.17677368212446,5.033199195171026,6.548243342327991,-0.18567755876697992,150.40073775989268,342.0134138162307,4.291655835716142,7.220244557117871,-0.15850742828155756,77.3670392513647,218.91187938653496,4.074871314927468,7.55090706107305,-0.1446069641602385,52.84838558727188,152.52690687880207,3.897891231964484,6.111397212973239,-0.09385562083967605,32.55160932297447,96.19311875693674,3.977272727272727,5.29492266114657,-0.12180433338301633,23.84090909090909,63.57954545454545,4.355263157894737,4.743768455792948,-0.204974954339918,22.67763157894737,56.10526315789474,4.5984251968503935,4.660514767669851,-0.24844981960136683,22.37795275590551,53.77952755905512,cancer
5.312846347607053,6.155127780053386,-0.17051764577705616,228.49899244332494,508.1670025188917,5.313076923076923,6.136248532849379,-0.1707782625124533,225.7948717948718,502.68256410256413,5.271515975526852,6.174571939003122,-0.17516427461557346,205.0851121685928,453.10129163834125,5.056167792392464,6.37730897025714,-0.17652261905517164,143.49591183789548,310.9800924280128,5.0969827586206895,6.314414595703361,-0.17742506987224824,118.51185344827586,221.85021551724137,5.385465363365916,5.644834644440011,-0.19285658055894508,106.77815554611135,157.2435189120272,5.71875,5.249251832247557,-0.18548933606355059,111.48828125,117.12109375,4.125379170879676,5.888039691669089,-0.1688132647220626,29.200202224469162,81.74317492416583,3.5126050420168067,7.2633222986164165,-0.13166850873721586,18.223529411764705,52.07731092436975,3.0179640718562872,5.354592020777722,0.10502529831376739,10.04191616766467,24.95808383233533,cancer
5.388491914253478,6.177466334065503,-0.17469334506897347,223.63783377209478,495.5557227027705,5.30623236727366,6.180451224770853,-0.17380528037511567,221.3675301359323,492.34265196204154,5.239807824296499,6.201386025990532,-0.17634801995825816,198.10555936856554,447.2060398078243,5.056084227576433,6.518642710406777,-0.19434639496642483,130.9510022271715,285.0099210366471,4.167054908485857,6.993686953169484,-0.15983417835271782,68.92146422628952,195.56073211314475,4.065491183879093,7.749089948809621,-0.17527947879984992,44.76221662468514,127.1919395465995,3.4181389870435805,8.67163366446652,-0.11901602417435499,20.102473498233216,59.55712603062426,3.1925925925925926,7.33493046950296,-0.07454611474987222,12.6,32.58518518518518,3.2444444444444445,3.2132334581772786,-0.24869335068303375,14.2,38.22222222222222,2.7586206896551726,2.960591133004926,-0.11922141119221409,7.0,11.586206896551724,cancer
5.31152453489824,6.201482186186893,-0.1734568756544894,226.2221251092521,506.32338619053564,5.293712536666241,6.207028010796208,-0.17414417104992924,220.61305955872976,496.93355439357225,5.237967195482657,6.204946720508198,-0.17129439047561493,205.41892981984404,464.6923904275343,4.990904226859283,6.542071378719112,-0.19004079690567485,139.2760834670947,316.73764936686285,4.347913524384112,6.9309075196457055,-0.1610867882234944,80.41176470588235,229.96732026143792,4.024896265560166,7.30202163739366,-0.14490196773616984,50.57427385892116,155.5070539419087,3.845945945945946,7.694992050874403,-0.14732290821297606,32.44054054054054,98.30675675675676,3.2336448598130842,4.734190031152648,-0.10865269051584987,19.81619937694704,63.401869158878505,2.8369565217391304,4.763186029935852,-0.0815947827392764,11.869565217391305,34.96739130434783,3.2444444444444445,3.2132334581772786,-0.24869335068303383,14.2,38.22222222222222,cancer
5.368144909431606,6.189045951727446,-0.1764159202263542,218.22898188632104,491.92929419113057,5.301114278310443,6.178162971182277,-0.1772833452543566,214.50427571909822,485.01762114537445,5.252583712277801,6.1870530206245755,-0.1791716070200557,195.58949979330302,447.07013917596805,5.026112011525302,6.579384355420208,-0.18010906019099263,148.8209976589231,337.00198091121916,4.377245508982036,6.71616428554173,-0.1508603772260798,90.15078933043004,250.10234077299947,4.046801872074883,6.988563397393484,-0.1511408152732623,61.49531981279251,175.82527301092043,3.6814490943160525,7.659106808244847,-0.16001200542215924,40.26670830730793,116.49594003747657,3.828144458281445,5.8242252401375145,-0.16297288675614968,38.40722291407223,99.32752179327522,3.4451901565995526,5.634975572074919,-0.1224191701920632,19.152125279642057,55.67785234899329,3.029585798816568,5.329811214426599,0.0005723740271021862,11.721893491124261,29.349112426035504,cancer
5.300501253132832,6.182761610128844,-0.17252400457175437,223.9065162907268,501.0704260651629,5.293240812130557,6.158571061423799,-0.17060952504677715,221.82677974813672,495.78591621691083,5.258188824662813,6.209690326249647,-0.17849185224321484,196.3366363886595,437.3770988164052,5.038253338145074,6.371495360428226,-0.1779470584431238,144.89065319379284,319.7484662576687,4.357414448669202,6.721834350270581,-0.16073393846797873,78.79521998913634,217.10320478001086,4.034803723188992,7.394606586197462,-0.1430340324544007,50.55564548765682,146.96802913800082,3.7315658657829327,7.741628779603777,-0.1429088773998713,29.71582435791218,88.29991714995857,3.4022471910112357,7.336693997368155,-0.12239080492061873,18.97752808988764,54.0314606741573,3.7333333333333334,5.0684355997788835,-0.027394555640563693,13.088888888888889,26.103703703703705,3.135135135135135,3.166604961125509,-0.23468155564742912,12.432432432432432,31.7027027027027,cancer
5.368912936546975,6.176960032783389,-0.1740211134858219,224.45769798327595,501.4749139203148,5.370226618254664,6.170424824135865,-0.1742940278810167,222.5334919243771,495.2868411168148,5.216701461377871,6.147721837594717,-0.1707758444202043,202.3366736256089,461.1891440501044,5.048316762602477,6.513400643597035,-0.1936901386563206,148.7945229373801,332.4915402058259,4.365860005204268,6.876395395916479,-0.17016072686746808,75.14988290398126,209.77309393702836,4.038158440481128,7.7406981486995114,-0.14206876951744984,46.271671505599336,133.5686437163003,3.8140735958683023,7.89969189090903,-0.13776544699486407,28.83473208521627,87.79083279535185,2.881720430107527,6.721806799408747,-0.11873308588359878,15.25268817204301,44.75268817204301,2.7870967741935484,4.217343946376205,-0.17555482673075135,14.612903225806452,41.9741935483871,2.810810810810811,4.236808236808237,-0.17923931500111942,14.121621621621621,39.445945945945944,cancer
5.313520408163265,6.163428019504779,-0.17439280378174427,222.15790816326532,495.4716836734694,5.301708278580815,6.171491502645131,-0.17581769747352322,213.81366622864653,480.29145860709593,5.2215163066497245,6.209583363087047,-0.1734018312822561,195.03501341239587,446.000282366229,4.641247833622184,6.65824594385532,-0.16512134229963493,119.61736953591372,311.04910456383595,4.26469085334696,7.1987062503158565,-0.1687134784012942,81.60909555442004,226.13694430250382,4.01634521085322,7.501710314116682,-0.17644217573518264,52.693363844393595,154.39293886891141,3.8994871794871795,7.842145478943837,-0.16113926548741206,35.99589743589743,107.81025641025641,3.7419795221843004,8.05315466532386,-0.13652769557102476,28.19726962457338,83.73242320819112,3.6490566037735848,7.954053572065485,-0.16454970582686398,20.430188679245283,59.75094339622642,3.4149659863945576,7.570267697522695,-0.1330514706026429,15.4421768707483,39.36734693877551,cancer
5.28421052631579,6.165508080264579,-0.17227091629957964,222.6095238095238,505.4080200501253,5.280050987890376,6.162270651184393,-0.17324444075530365,217.848948374761,494.3625239005736,5.253494623655914,6.192099795180009,-0.17585515655103043,203.70725806451614,458.26935483870966,5.002613695765813,6.663673685898937,-0.1767651564497118,141.83045826799093,309.29534762153685,4.4887580299785865,7.052514698336529,-0.1632146538140892,77.35438972162741,213.44379014989295,4.242278379462495,6.954790910536661,-0.1488748085574594,56.48977135980746,161.25150421179302,4.019036287923855,7.310325486530127,-0.14661287058210137,43.44735276621059,126.78881618084473,3.5415896487985212,7.803716008830052,-0.14999364566312748,25.89648798521257,78.32902033271719,3.508120649651972,6.047655533372902,-0.1265609244748032,17.593967517401392,48.35266821345708,2.9615384615384617,5.901384243775548,0.026234990120079044,9.384615384615385,21.259615384615383,cancer
5.275231719876416,6.218017631700412,-0.17710084958398062,217.0522657054583,493.557929969104,5.264281067013663,6.227256190101054,-0.17705985300561944,213.94756018217308,487.31294729993493,5.241691842900302,6.185544984875777,-0.17799519859268584,202.66190606976105,463.78385059049714,5.035298270384751,6.33610826132185,-0.1852875828828174,148.34451111895518,339.3851041298976,4.707750269106566,7.262513998612091,-0.15584940440554437,100.21636167922497,214.85791173304628,3.8919961427193828,8.151612247470695,-0.16011730616605144,41.998071359691416,123.65380906460945,3.4661134163208853,7.16286019700923,-0.12234589105551985,25.318118948824342,75.0179806362379,3.147410358565737,5.452302788844621,-0.07087729104878163,14.952191235059761,41.92828685258964,2.786127167630058,5.940717838419142,-0.03901186199332028,9.797687861271676,24.578034682080926,2.758169934640523,5.971104231166151,-0.04673257139079662,9.209150326797385,21.986928104575163,cancer
